B2,B8,B5,B6,NDVI,EVI,NDMI,TEX_B2_contrast,TEX_B2_ent,TEX_B2_asm,TEX_B2_corr,TEX_B2_var,TEX_B3_contrast,TEX_B3_ent,TEX_B3_corr,TEX_B4_asm,TEX_B4_corr,TEX_B8_contrast,TEX_B8_ent,TEX_B8_corr,TEX_B8_var,TEX_B8_sent,Clase_N1
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999633577800594,0.9999726286205869,0.9999792085783072,0.9999834989464021,0.9999649423851589,0.9999567542786049,0.9999637318412489,0.9588728949675913,0.9999228124508145,0.9999071169264053,0.9999304750671439,0.9584033423978583,0.9506865522256183,0.9999540610175846,0.9999484887546506,0.9999762255213256,0.99993700189484,0.9491690888752286,0.9999869390898308,0.999984942489051,0.9088395029796077,0.9999680906889518,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999633577800594,0.9999726286205869,0.9999792085783072,0.9999834989464021,0.9999649423851589,0.9999567542786049,0.9999637318412489,0.9588728949675913,0.9999228124508145,0.9999071169264053,0.9999304750671439,0.9584033423978583,0.9506865522256183,0.9999540610175846,0.9999484887546506,0.9999762255213256,0.99993700189484,0.9491690888752286,0.9999869390898308,0.999984942489051,0.9088395029796077,0.9999680906889518,5.0
0.9999633577800594,0.9999726286205869,0.9999792085783072,0.9999834989464021,0.9999649423851589,0.9999567542786049,0.9999637318412489,0.9588728949675913,0.9999228124508145,0.9999071169264053,0.9999304750671439,0.9584033423978583,0.9506865522256183,0.9999540610175846,0.9999484887546506,0.9999762255213256,0.99993700189484,0.9491690888752286,0.9999869390898308,0.999984942489051,0.9088395029796077,0.9999680906889518,5.0
